TradeTime,last_price,volume
18:32:02,48570.0,0
20:59:00,48640.0,4
21:00:00,48640.0,48
21:00:01,48640.0,52
21:00:01,48640.0,54
21:00:02,48650.0,74
21:00:02,48640.0,90
21:00:03,48640.0,90
21:00:03,48640.0,90
21:00:04,48640.0,90
21:00:04,48640.0,90
21:00:05,48640.0,90
21:00:05,48640.0,90
21:00:06,48640.0,90
21:00:06,48640.0,90
21:00:07,48630.0,106
21:00:07,48620.0,134
21:00:08,48620.0,136
21:00:08,48620.0,136
21:00:09,48620.0,136
21:00:09,48620.0,136
21:00:10,48620.0,136
21:00:11,48620.0,136
21:00:11,48620.0,136
21:00:12,48620.0,138
21:00:12,48650.0,142
21:00:13,48650.0,142
21:00:13,48650.0,142
21:00:14,48650.0,142
21:00:14,48650.0,150
21:00:15,48650.0,150
21:00:15,48650.0,150
21:00:16,48650.0,150
21:00:16,48650.0,150
21:00:17,48640.0,152
21:00:17,48640.0,152
21:00:18,48640.0,176
21:00:18,48640.0,176
21:00:19,48640.0,176
21:00:19,48640.0,176
21:00:20,48640.0,176
21:00:20,48640.0,176
21:00:21,48650.00000000001,178
21:00:21,48650.00000000001,178
21:00:22,48650.00000000001,180
21:00:22,48650.00000000001,180
21:00:23,48650.0,190
21:00:23,48660.0,192
21:00:24,48660.0,192
21:00:24,48660.0,192
21:00:25,48650.0,194
21:00:25,48650.0,194
21:00:26,48650.0,196
21:00:26,48650.0,196
21:00:27,48650.0,196
21:00:27,48650.0,198
21:00:28,48660.0,202
21:00:28,48650.0,204
21:00:29,48650.0,204
21:00:29,48650.0,204
21:00:30,48640.0,234
21:00:30,48640.0,234
21:00:31,48650.0,236
21:00:31,48650.0,236
21:00:32,48650.0,276
21:00:32,48650.0,276
21:00:33,48650.0,276
21:00:33,48650.0,276
21:00:34,48640.0,286
21:00:34,48650.0,296
21:00:35,48650.0,296
21:00:35,48650.0,296
21:00:36,48650.0,304
21:00:36,48650.0,304
21:00:37,48650.0,304
21:00:37,48650.0,306
21:00:38,48650.0,306
21:00:38,48650.0,324
21:00:39,48650.0,328
21:00:39,48650.0,336
21:00:40,48650.0,352
21:00:40,48650.0,352
21:00:41,48650.0,354
21:00:41,48650.0,380
21:00:42,48650.0,384
21:00:42,48650.0,384
21:00:43,48650.0,384
21:00:43,48650.0,390
21:00:44,48650.0,390
21:00:44,48650.0,390
21:00:45,48650.0,390
21:00:45,48650.0,390
21:00:46,48650.0,390
21:00:47,48660.0,414
21:00:47,48660.0,414
21:00:48,48660.0,414
21:00:48,48660.0,414
21:00:49,48660.0,414
21:00:49,48650.0,416
21:00:50,48650.0,418
21:00:50,48650.0,418
21:00:51,48650.0,420
21:00:52,48650.0,420
21:00:52,48650.0,420
21:00:53,48650.0,420
21:00:53,48650.0,420
21:00:54,48650.0,420
21:00:54,48650.0,420
21:00:55,48650.0,420
21:00:56,48650.0,420
21:00:56,48650.0,420
21:00:57,48650.0,428
21:00:57,48650.0,428
21:00:58,48650.0,430
21:00:58,48660.0,452
21:00:59,48660.0,462
21:00:59,48660.0,462
21:01:00,48660.0,462
21:01:00,48660.0,464
21:01:01,48660.0,464
21:01:02,48660.0,464
21:01:02,48660.0,464
21:01:03,48660.0,464
21:01:03,48660.0,464
21:01:04,48660.0,464
21:01:04,48650.0,478
21:01:05,48650.0,482
21:01:05,48660.0,516
21:01:06,48660.0,520
21:01:06,48660.0,526
21:01:07,48660.0,526
21:01:07,48660.0,526
21:01:08,48670.0,528
21:01:08,48670.0,528
21:01:09,48660.0,530
21:01:09,48660.0,530
21:01:10,48660.0,532
21:01:11,48660.0,532
21:01:11,48660.0,532
21:01:12,48660.0,532
21:01:12,48650.0,538
21:01:13,48650.0,538
21:01:13,48650.0,538
21:01:14,48650.0,538
21:01:14,48650.0,540
21:01:15,48650.0,540
21:01:15,48650.0,540
21:01:16,48650.0,540
21:01:16,48650.0,540
21:01:17,48650.0,540
21:01:18,48650.0,540
21:01:18,48650.0,540
21:01:19,48650.0,544
21:01:19,48650.0,548
21:01:20,48650.0,548
21:01:20,48640.0,550
21:01:21,48640.0,550
21:01:21,48640.0,550
21:01:23,48640.0,550
21:01:23,48640.0,550
21:01:24,48640.0,550
21:01:24,48640.0,550
21:01:25,48640.0,550
21:01:25,48640.0,550
21:01:26,48640.0,550
21:01:26,48640.0,550
21:01:27,48640.0,550
21:01:28,48640.0,550
21:01:28,48640.0,550
21:01:29,48640.0,550
21:01:30,48640.0,550
21:01:30,48640.0,552
21:01:31,48650.0,558
21:01:31,48650.0,558
21:01:32,48640.0,560
21:01:32,48640.0,560
21:01:33,48640.0,562
21:01:33,48640.0,562
21:01:34,48640.0,562
21:01:34,48640.0,564
21:01:35,48650.0,566
21:01:35,48650.0,566
21:01:36,48650.0,566
21:01:36,48640.0,568
21:01:37,48640.0,570
21:01:37,48640.0,570
21:01:38,48640.0,578
21:01:38,48650.0,584
21:01:39,48650.0,584
21:01:39,48650.0,584
21:01:40,48650.0,584
21:01:40,48650.0,584
21:01:41,48650.0,584
21:01:41,48650.0,584
21:01:43,48650.0,584
21:01:43,48650.0,584
21:01:44,48650.0,584
21:01:44,48650.0,584
21:01:45,48650.0,584
21:01:46,48640.00000000001,590
21:01:46,48630.0,594
21:01:47,48640.0,596
21:01:48,48640.0,596
21:01:49,48640.0,596
21:01:49,48640.0,596
21:01:50,48630.0,612
21:01:50,48620.0,622
21:01:51,48620.0,622
21:01:51,48620.0,622
21:01:52,48620.0,622
21:01:52,48620.0,622
21:01:53,48620.0,622
21:01:53,48620.0,622
21:01:54,48620.0,622
21:01:55,48620.0,622
21:01:55,48630.0,626
21:01:56,48620.0,628
21:01:56,48620.0,632
21:01:57,48620.0,632
21:01:58,48620.0,632
21:01:58,48630.0,636
21:01:59,48620.0,638
21:01:59,48620.0,638
21:02:00,48620.0,638
21:02:00,48620.0,638
21:02:01,48620.0,638
21:02:02,48620.0,638
21:02:03,48620.0,638
21:02:04,48610.0,646
21:02:04,48610.0,646
21:02:05,48610.0,646
21:02:05,48610.0,646
21:02:06,48620.0,654
21:02:06,48610.0,656
21:02:07,48610.0,656
21:02:07,48610.0,656
21:02:08,48610.0,656
21:02:08,48610.0,656
21:02:09,48610.0,656
21:02:09,48610.0,710
21:02:10,48610.0,722
21:02:10,48610.0,722
21:02:11,48610.0,722
21:02:11,48610.0,722
21:02:12,48610.0,722
21:02:13,48610.0,722
21:02:14,48610.0,722
21:02:14,48610.0,722
21:02:16,48610.0,722
21:02:17,48610.0,722
21:02:17,48620.0,724
21:02:18,48620.0,724
21:02:18,48620.0,724
21:02:19,48620.0,724
21:02:19,48620.0,724
21:02:20,48620.0,724
21:02:20,48620.0,724
21:02:21,48620.0,724
21:02:21,48620.0,724
21:02:22,48620.0,726
21:02:25,48620.0,726
21:02:26,48620.0,726
21:02:27,48620.0,726
21:02:28,48620.0,726
21:02:29,48620.0,726
21:02:29,48620.0,726
21:02:31,48620.0,726
21:02:31,48620.0,726
21:02:33,48620.0,728
21:02:33,48620.0,728
21:02:34,48620.0,732
21:02:34,48620.0,732
21:02:35,48620.0,732
21:02:35,48620.0,732
21:02:36,48620.0,732
21:02:36,48620.0,732
21:02:37,48620.0,732
21:02:37,48620.0,732
21:02:38,48620.0,732
21:02:38,48620.0,732
21:02:39,48620.0,732
21:02:39,48620.0,732
21:02:40,48620.0,732
21:02:40,48620.0,732
21:02:41,48620.0,732
21:02:41,48630.0,736
21:02:42,48630.0,738
21:02:42,48630.0,744
21:02:43,48630.0,744
21:02:44,48630.0,744
21:02:44,48630.0,748
21:02:45,48630.0,748
21:02:45,48630.0,748
21:02:46,48630.0,748
21:02:46,48630.0,748
21:02:47,48630.0,748
21:02:47,48630.0,748
21:02:48,48630.0,748
21:02:48,48630.0,748
21:02:49,48630.0,748
21:02:49,48630.0,750
21:02:50,48630.0,750
21:02:50,48630.0,750
21:02:51,48630.0,750
21:02:51,48630.0,750
21:02:52,48630.0,750
21:02:52,48630.0,750
21:02:53,48630.0,750
21:02:54,48630.0,750
21:02:54,48630.0,750
21:02:55,48630.0,750
21:02:55,48630.0,750
21:02:56,48630.0,750
21:02:56,48630.0,750
21:02:57,48630.0,750
21:02:57,48630.0,750
21:02:58,48630.0,750
21:02:58,48630.0,750
21:02:59,48630.0,790
21:02:59,48630.0,790
21:03:00,48630.0,790
21:03:00,48630.0,790
21:03:01,48620.0,798
21:03:01,48620.0,798
21:03:02,48620.0,798
21:03:02,48620.0,800
21:03:03,48620.0,800
21:03:03,48620.0,800
21:03:04,48620.0,800
21:03:04,48620.0,800
21:03:05,48620.0,800
21:03:05,48620.0,800
21:03:06,48620.0,800
21:03:06,48620.0,800
21:03:07,48620.0,800
21:03:08,48620.0,800
21:03:09,48600.0,804
21:03:09,48600.0,804
21:03:10,48600.0,804
21:03:10,48600.0,804
21:03:11,48600.0,804
21:03:11,48610.0,816
21:03:12,48610.0,844
21:03:12,48610.0,844
21:03:13,48600.0,850
