TradeTime,last_price,volume
09:12:39,47650.0,20002
09:12:40,47650.0,20002
09:12:44,47650.0,20002
09:12:45,47650.0,20002
09:12:51,47650.0,20010
09:12:52,47650.0,20010
09:12:52,47650.0,20010
09:12:53,47650.0,20010
09:12:53,47650.0,20010
09:12:57,47650.0,20010
09:18:34,47660.0,20378
09:18:36,47660.0,20378
09:18:39,47660.0,20378
09:18:42,47650.0,20384
09:18:43,47650.0,20384
09:18:44,47650.0,20384
09:18:44,47650.0,20384
09:18:45,47650.0,20396
09:18:45,47650.0,20398
09:18:46,47650.0,20398
09:18:46,47650.0,20398
09:18:47,47650.0,20398
09:18:47,47650.0,20398
09:18:48,47650.0,20398
09:18:48,47650.0,20398
09:18:49,47650.0,20398
09:18:50,47650.0,20398
09:18:53,47660.0,20400
09:18:54,47660.0,20400
09:18:54,47660.0,20400
09:18:55,47660.0,20400
09:18:55,47660.0,20400
09:18:56,47660.0,20400
09:18:58,47660.0,20402
09:18:59,47660.0,20402
09:19:04,47660.0,20402
09:19:08,47660.0,20402
09:19:09,47660.0,20402
09:19:10,47660.0,20402
09:19:11,47660.0,20402
09:19:11,47660.0,20402
09:19:12,47660.0,20402
09:19:12,47660.0,20402
09:19:15,47660.0,20402
09:19:17,47650.0,20408
09:19:18,47650.0,20408
09:19:19,47650.0,20408
09:19:20,47650.0,20408
09:19:21,47650.0,20408
09:19:21,47650.0,20408
09:19:22,47650.0,20408
09:19:22,47650.0,20412
09:19:23,47650.0,20412
09:19:23,47650.0,20412
09:19:24,47650.0,20412
09:19:24,47650.0,20412
09:19:25,47650.0,20412
09:19:28,47650.0,20412
09:19:28,47650.0,20412
09:19:29,47650.0,20412
09:20:19,47630.0,20500
09:20:19,47630.0,20500
09:20:20,47630.0,20500
09:20:20,47630.0,20500
09:20:21,47630.0,20500
09:20:21,47630.0,20500
09:20:24,47630.0,20500
09:20:26,47630.0,20500
09:20:28,47630.0,20500
09:20:29,47630.0,20500
09:20:30,47630.0,20500
09:20:30,47630.0,20500
09:20:31,47630.0,20500
09:20:31,47630.0,20500
09:20:34,47630.0,20500
09:20:35,47630.0,20500
09:20:36,47630.0,20500
09:20:37,47630.0,20500
09:20:37,47630.0,20500
09:20:38,47630.0,20504
09:21:15,47640.0,20518
09:21:16,47640.0,20518
09:21:18,47640.0,20518
09:21:20,47640.0,20518
09:21:21,47640.0,20518
09:21:22,47630.0,20528
09:21:23,47630.0,20534
09:21:23,47620.0,20540
09:21:24,47620.0,20540
09:21:24,47620.0,20540
09:21:25,47620.0,20540
09:21:27,47620.0,20540
09:21:30,47620.0,20552
09:21:31,47620.0,20576
09:21:31,47620.0,20576
09:21:32,47620.0,20576
09:21:32,47620.0,20576
09:21:34,47620.0,20576
09:21:34,47620.0,20576
09:21:36,47620.0,20576
09:21:36,47620.0,20576
09:21:37,47630.0,20584
09:21:37,47630.0,20584
09:21:38,47630.0,20584
09:21:38,47630.0,20584
09:21:39,47630.0,20584
09:21:39,47630.0,20584
09:21:40,47630.0,20584
09:21:40,47630.0,20584
09:21:41,47630.0,20584
09:21:41,47630.0,20584
09:21:44,47630.0,20584
09:21:45,47630.0,20584
09:21:46,47640.0,20592
09:21:46,47640.0,20592
09:21:47,47640.0,20600
09:21:47,47640.0,20600
09:21:48,47640.0,20600
09:21:48,47640.0,20600
09:21:49,47640.0,20600
09:21:49,47640.0,20600
09:21:50,47640.0,20600
09:21:51,47640.0,20600
09:21:51,47640.0,20600
09:21:52,47640.0,20600
09:21:52,47640.0,20600
09:21:53,47640.0,20600
09:21:53,47640.0,20600
09:21:54,47640.0,20600
09:21:56,47640.0,20600
09:25:32,47640.0,20858
09:25:35,47650.0,20860
09:25:35,47650.0,20860
09:25:38,47650.0,20860
09:25:39,47650.0,20860
09:25:45,47650.0,20860
09:25:49,47650.0,20860
09:25:49,47650.0,20860
09:25:50,47650.0,20864
09:25:50,47650.0,20868
09:25:59,47650.0,20880
09:25:59,47650.0,20902
09:26:00,47650.0,20902
09:26:00,47650.0,20902
09:26:01,47650.0,20902
09:26:01,47650.0,20902
09:26:14,47650.0,20902
09:26:16,47650.0,20906
09:26:16,47650.0,20910
09:26:17,47650.0,20910
09:26:17,47650.0,20910
09:26:19,47650.0,20910
09:26:19,47650.0,20910
09:26:20,47650.0,20910
09:26:20,47650.0,20910
09:26:23,47650.0,20910
09:26:24,47650.0,20910
09:26:24,47650.0,20910
09:26:25,47650.0,20910
09:26:25,47650.0,20910
09:26:29,47650.0,20910
09:26:30,47650.0,20918
09:26:30,47650.0,21030
09:26:31,47650.0,21030
09:26:31,47650.0,21030
09:26:32,47660.0,21032
09:26:32,47660.0,21032
09:26:34,47660.0,21034
09:26:35,47660.0,21034
09:26:35,47660.0,21034
09:26:36,47660.0,21034
09:26:36,47660.0,21034
09:26:37,47660.0,21034
09:26:37,47660.0,21034
09:26:38,47660.0,21034
09:26:38,47660.0,21034
09:26:39,47660.0,21034
09:26:40,47660.0,21034
09:26:40,47660.0,21038
09:26:41,47660.0,21038
09:26:42,47660.0,21038
09:26:43,47660.0,21038
09:26:43,47660.0,21038
09:26:44,47660.0,21038
09:26:45,47660.0,21038
09:26:46,47660.0,21038
09:26:47,47660.0,21038
09:26:48,47650.0,21046
09:26:48,47650.0,21046
09:26:49,47650.0,21046
09:26:49,47650.0,21046
09:26:50,47650.0,21046
09:26:50,47650.0,21046
09:26:51,47650.0,21046
09:26:52,47650.0,21046
09:26:54,47650.0,21046
09:26:54,47650.0,21046
09:26:55,47650.0,21046
09:26:58,47650.0,21046
09:27:04,47660.0,21048
09:27:09,47650.0,21054
09:27:10,47650.0,21054
09:27:10,47650.0,21054
09:27:12,47650.0,21054
09:27:12,47650.0,21054
09:27:13,47650.0,21054
09:27:13,47650.0,21054
09:27:14,47650.0,21054
09:27:14,47640.0,21056
09:27:15,47640.0,21058
09:27:15,47640.0,21058
09:27:16,47640.0,21058
09:27:17,47640.0,21058
09:27:17,47640.0,21058
09:27:19,47640.0,21058
09:27:19,47640.0,21058
09:27:20,47640.0,21058
09:27:20,47640.0,21058
