TradeTime,last_price,volume
09:27:32,48460.0,30046
09:27:34,48460.0,30046
09:27:35,48460.0,30056
09:27:36,48450.0,30058
09:27:37,48450.0,30058
09:27:37,48450.0,30058
09:27:38,48450.0,30058
09:27:38,48450.0,30058
09:27:41,48450.0,30058
09:27:42,48450.0,30058
09:27:43,48450.0,30066
09:27:43,48450.0,30066
09:27:45,48450.0,30066
09:27:45,48450.0,30066
09:27:46,48450.0,30066
09:27:47,48450.0,30066
09:27:47,48450.0,30066
09:27:48,48450.0,30066
09:27:48,48450.0,30066
09:27:49,48450.0,30066
09:27:49,48450.0,30066
09:27:50,48450.0,30066
09:27:50,48450.0,30066
09:27:51,48450.0,30066
09:27:52,48460.0,30100
09:27:52,48460.0,30100
09:27:53,48460.0,30100
09:27:54,48460.0,30100
09:27:55,48460.0,30100
09:27:55,48460.0,30100
09:27:56,48460.0,30100
09:27:56,48450.0,30118
09:27:57,48450.0,30118
09:27:58,48450.0,30118
09:27:59,48450.0,30118
09:27:59,48450.0,30118
09:28:00,48450.0,30128
09:28:00,48450.0,30128
09:28:01,48450.0,30128
09:28:01,48460.0,30130
09:28:02,48460.0,30130
09:28:06,48470.0,30164
09:28:07,48470.0,30164
09:28:07,48470.0,30164
09:28:08,48470.0,30164
09:28:08,48470.0,30164
09:28:09,48470.0,30164
09:28:09,48460.0,30166
09:28:10,48460.0,30166
09:28:10,48460.0,30166
09:28:11,48460.0,30166
09:28:11,48460.0,30166
09:28:12,48460.0,30166
09:28:14,48460.0,30166
09:28:16,48460.0,30166
09:28:17,48460.0,30166
09:28:20,48470.0,30168
09:28:21,48460.0,30170
09:28:25,48470.0,30172
09:28:25,48470.0,30176
09:28:26,48470.0,30178
09:28:38,48470.0,30178
09:28:38,48470.0,30178
09:28:39,48470.0,30178
09:28:39,48470.0,30178
09:28:40,48470.0,30178
09:28:41,48470.0,30178
09:28:41,48470.0,30178
09:28:42,48470.0,30178
09:28:42,48470.0,30178
09:28:44,48470.0,30178
09:28:49,48470.0,30178
09:28:50,48470.0,30178
09:28:50,48460.0,30180
09:28:56,48460.0,30180
09:29:04,48460.0,30180
09:29:05,48460.0,30180
09:29:06,48460.0,30180
09:29:06,48460.0,30180
09:29:07,48460.0,30180
09:29:07,48460.0,30180
09:29:10,48470.0,30182
09:29:10,48470.0,30182
