TradeTime,last_price,volume
11:30:00,48310.0,50956
11:30:00,48310.0,50956
13:30:00,48300.0,50968
13:30:00,48300.0,50968
13:30:01,48300.0,50968
13:30:01,48300.0,50968
13:30:01,48300.0,50974
13:30:01,48300.0,50974
13:30:02,48300.0,51004
13:30:02,48300.0,51004
13:30:02,48300.0,51004
13:30:02,48300.0,51004
13:30:03,48310.0,51012
13:30:03,48310.0,51012
13:30:03,48310.0,51018
13:30:03,48310.0,51018
13:30:04,48300.0,51040
13:30:04,48300.0,51040
13:30:04,48300.0,51042
13:30:04,48300.0,51042
13:30:05,48300.0,51042
13:30:05,48300.0,51042
13:30:05,48300.0,51044
13:30:05,48300.0,51044
13:30:06,48300.0,51044
13:30:06,48300.0,51044
13:30:06,48300.0,51044
13:30:06,48300.0,51044
13:30:07,48300.0,51044
13:30:07,48300.0,51044
13:30:07,48300.0,51044
13:30:07,48300.0,51044
13:30:08,48300.0,51044
13:30:08,48300.0,51044
13:30:09,48300.0,51044
13:30:09,48300.0,51044
13:30:09,48290.0,51058
13:30:09,48290.0,51058
13:30:10,48290.0,51062
13:30:10,48290.0,51062
13:30:10,48290.0,51062
13:30:10,48290.0,51062
13:30:11,48290.0,51064
13:30:11,48290.0,51064
13:30:11,48290.0,51066
13:30:11,48290.0,51066
13:30:12,48290.0,51066
13:30:12,48290.0,51066
13:30:12,48290.0,51066
13:30:12,48290.0,51066
13:30:13,48290.0,51066
13:30:13,48290.0,51066
13:30:16,48290.0,51072
13:30:16,48290.0,51072
13:30:16,48290.0,51072
13:30:16,48290.0,51072
13:30:17,48290.0,51072
13:30:17,48290.0,51072
13:30:17,48290.0,51072
13:30:17,48290.0,51072
13:30:18,48290.0,51072
13:30:18,48290.0,51072
13:30:19,48290.0,51072
13:30:19,48290.0,51072
13:30:19,48290.0,51072
13:30:19,48290.0,51072
13:30:20,48290.0,51080
13:30:20,48290.0,51080
13:30:20,48290.0,51080
13:30:20,48290.0,51080
13:30:22,48290.0,51080
13:30:22,48290.0,51080
13:30:22,48290.0,51080
13:30:22,48290.0,51080
13:30:23,48290.0,51080
13:30:23,48290.0,51080
13:30:23,48290.0,51080
13:30:23,48290.0,51080
13:30:24,48280.0,51082
13:30:24,48280.0,51082
13:30:24,48280.0,51082
13:30:24,48280.0,51082
13:30:25,48280.0,51082
13:30:25,48280.0,51082
13:30:25,48280.0,51086
13:30:25,48280.0,51086
13:30:26,48280.0,51094
13:30:26,48280.0,51094
13:30:26,48280.0,51094
13:30:26,48280.0,51094
13:30:27,48280.0,51096
13:30:27,48280.0,51096
13:30:27,48280.0,51098
13:30:27,48280.0,51098
13:30:28,48280.0,51100
13:30:28,48280.0,51100
13:30:28,48280.0,51102
13:30:28,48280.0,51102
13:30:29,48280.0,51108
13:30:29,48280.0,51108
13:30:29,48280.0,51182
13:30:29,48280.0,51182
13:30:30,48280.0,51182
13:30:30,48280.0,51182
13:30:30,48280.0,51182
13:30:30,48280.0,51182
13:30:31,48280.0,51184
13:30:31,48280.0,51184
13:30:31,48280.0,51184
13:30:31,48280.0,51184
13:30:32,48280.0,51186
13:30:32,48280.0,51186
13:30:32,48280.0,51188
13:30:32,48280.0,51188
13:30:33,48280.0,51190
13:30:33,48280.0,51190
13:30:33,48280.0,51242
13:30:33,48280.0,51242
13:30:34,48290.0,51296
13:30:34,48290.0,51296
13:30:34,48290.0,51336
13:30:34,48290.0,51336
13:30:35,48290.0,51336
13:30:35,48290.0,51336
13:30:35,48290.0,51336
13:30:35,48290.0,51336
13:30:36,48290.0,51336
13:30:36,48290.0,51336
13:30:36,48290.0,51336
13:30:36,48290.0,51336
13:30:37,48290.0,51336
13:30:37,48290.0,51336
13:30:37,48290.0,51336
13:30:37,48290.0,51336
13:30:38,48290.0,51336
13:30:38,48290.0,51336
13:30:38,48290.0,51336
13:30:38,48290.0,51336
13:30:39,48290.0,51336
13:30:39,48290.0,51336
13:30:39,48290.0,51336
13:30:39,48290.0,51336
13:30:40,48290.0,51336
13:30:40,48290.0,51336
13:30:40,48290.0,51336
13:30:40,48290.0,51336
13:30:41,48320.0,51338
13:30:41,48320.0,51338
13:30:42,48320.0,51338
13:30:42,48320.0,51338
13:30:42,48310.0,51340
13:30:42,48310.0,51340
13:30:43,48310.0,51340
13:30:43,48310.0,51340
13:30:43,48310.0,51340
13:30:43,48310.0,51340
13:30:44,48310.0,51340
13:30:44,48310.0,51340
13:30:44,48310.0,51340
13:30:44,48310.0,51340
13:30:45,48310.0,51340
13:30:45,48310.0,51340
13:30:45,48310.0,51340
13:30:45,48310.0,51340
13:30:46,48310.0,51342
13:30:46,48310.0,51342
13:30:46,48310.0,51342
13:30:46,48310.0,51342
13:30:47,48310.0,51342
13:30:47,48310.0,51342
13:30:47,48310.0,51342
13:30:47,48310.0,51342
13:30:48,48320.0,51346
13:30:48,48320.0,51346
13:30:49,48320.0,51456
13:30:49,48320.0,51456
13:30:49,48320.0,51540
13:30:49,48320.0,51540
13:30:50,48320.0,51540
13:30:50,48320.0,51540
13:30:50,48320.0,51540
13:30:50,48320.0,51540
13:30:51,48320.0,51540
13:30:51,48320.0,51540
13:30:51,48320.0,51540
13:30:51,48320.0,51540
13:30:52,48320.0,51540
13:30:52,48320.0,51540
13:30:52,48320.0,51540
13:30:52,48320.0,51540
13:30:53,48320.0,51540
13:30:53,48320.0,51540
13:30:53,48320.0,51540
13:30:53,48320.0,51540
13:30:54,48320.0,51540
13:30:54,48320.0,51540
13:30:54,48320.0,51540
13:30:54,48320.0,51540
13:30:55,48320.0,51540
13:30:55,48320.0,51540
13:30:59,48320.0,51540
13:30:59,48320.0,51540
13:30:59,48320.0,51544
13:30:59,48320.0,51544
13:31:00,48320.0,51544
13:31:00,48320.0,51544
13:31:00,48320.0,51544
13:31:00,48320.0,51544
13:31:01,48320.0,51544
13:31:01,48320.0,51544
13:31:03,48320.0,51544
13:31:03,48320.0,51544
13:31:05,48320.0,51544
13:31:05,48320.0,51544
13:31:06,48310.0,51566
13:31:06,48310.0,51566
13:31:07,48310.0,51566
13:31:07,48310.0,51566
13:31:07,48310.0,51568
13:31:07,48310.0,51568
13:31:08,48310.0,51568
13:31:08,48310.0,51568
13:31:08,48310.0,51568
13:31:08,48310.0,51568
13:31:09,48310.0,51568
13:31:09,48310.0,51568
13:31:09,48310.0,51568
13:31:09,48310.0,51568
13:31:10,48310.0,51568
13:31:10,48310.0,51568
13:31:10,48300.0,51580
13:31:10,48300.0,51580
13:31:11,48300.0,51580
13:31:11,48300.0,51580
13:31:11,48300.0,51580
13:31:11,48300.0,51580
13:31:12,48300.0,51580
13:31:12,48300.0,51580
13:31:14,48300.0,51580
13:31:14,48300.0,51580
13:31:14,48300.0,51580
13:31:14,48300.0,51580
13:31:15,48300.0,51580
13:31:15,48300.0,51580
13:31:15,48290.0,51582
13:31:15,48290.0,51582
13:31:16,48290.0,51582
13:31:16,48290.0,51582
13:31:16,48290.0,51582
13:31:16,48290.0,51582
13:31:17,48290.0,51582
13:31:17,48290.0,51582
13:31:17,48290.0,51582
13:31:17,48290.0,51582
13:31:18,48290.0,51602
13:31:18,48290.0,51602
13:31:19,48290.0,51602
13:31:19,48290.0,51602
13:31:19,48290.0,51604
13:31:19,48290.0,51604
13:31:20,48290.0,51604
13:31:20,48290.0,51604
13:31:20,48290.0,51604
13:31:20,48290.0,51604
13:31:21,48290.0,51604
13:31:21,48290.0,51604
13:31:22,48290.0,51604
13:31:22,48290.0,51604
13:31:23,48290.0,51604
13:31:23,48290.0,51604
13:31:24,48290.0,51604
13:31:24,48290.0,51604
13:31:25,48290.0,51604
13:31:25,48290.0,51604
13:31:26,48290.0,51606
13:31:26,48290.0,51606
13:31:26,48290.0,51606
13:31:26,48290.0,51606
13:31:27,48290.0,51610
13:31:27,48290.0,51610
13:31:27,48300.0,51612
13:31:27,48300.0,51612
13:31:28,48300.0,51612
13:31:28,48300.0,51612
13:31:28,48300.0,51612
13:31:28,48300.0,51612
13:31:29,48300.0,51612
13:31:29,48300.0,51612
13:31:31,48300.0,51612
13:31:31,48300.0,51612
